EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,JobLevel,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,BusinessTravel,DistanceFromHome,OverTime,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,TenureBand,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotedRecently,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,JobInvolvement,WorkLifeBalance,PerformanceRating,Attrition,PredictedAttritionRisk,RiskTier
2079,46,Female,Divorced,Sales,Sales Executive,Life Sciences,2,5,17266,15K+ (High),11,0,Travel_Rarely,6,No,25,0,20,10+ yr,0,0,0,Promoted <=1yr,2,1,1,2,2,3,3,No,0.2535,Moderate
2080,32,Male,Married,Research & Development,Laboratory Technician,Life Sciences,3,2,5140,3K-6K,17,2,Travel_Rarely,4,Yes,11,4,1,0-1 yr,1,0,1,Promoted <=1yr,5,2,4,4,2,2,3,No,0.535,High
2081,43,Female,Married,Research & Development,Manager,Medical,3,4,12238,10K-15K,11,1,Travel_Rarely,3,No,22,6,1,0-1 yr,1,1,0,Promoted <=1yr,0,3,3,3,3,3,3,No,0.2974,Moderate
2082,36,Male,Divorced,Sales,Sales Representative,Other,2,3,6107,6K-10K,22,3,Travel_Rarely,4,No,15,1,6,4-6 yr,0,6,2,Not Recently Promoted,3,4,2,4,2,2,3,No,0.4667,Moderate
2083,41,Female,Divorced,Research & Development,Manufacturing Director,Technical Degree,2,4,7445,6K-10K,14,0,Travel_Rarely,12,Yes,18,0,3,2-3 yr,3,3,1,Not Recently Promoted,1,3,2,4,4,3,3,No,0.6545,High
2084,37,Male,Divorced,Sales,Sales Executive,Other,3,3,6483,6K-10K,13,1,Travel_Rarely,3,Yes,13,1,8,7-10 yr,2,0,0,Promoted <=1yr,3,3,3,3,2,3,3,Yes,0.5636,High
2085,33,Female,Single,Sales,Sales Executive,Other,2,3,6370,6K-10K,21,1,Non-Travel,1,No,13,4,3,2-3 yr,3,0,1,Promoted <=1yr,2,3,4,2,3,3,3,No,0.4901,Moderate
2086,29,Male,Married,Research & Development,Research Director,Life Sciences,3,2,4744,3K-6K,15,1,Travel_Rarely,2,Yes,6,1,5,4-6 yr,0,1,1,Promoted <=1yr,0,1,1,2,4,3,3,No,0.7149,High
2087,28,Male,Divorced,Sales,Sales Executive,Other,3,2,5947,3K-6K,16,0,Travel_Frequently,2,No,6,3,6,4-6 yr,1,0,3,Promoted <=1yr,2,2,4,3,2,3,4,No,0.4743,Moderate
2088,30,Male,Divorced,Research & Development,Healthcare Representative,Medical,3,2,4539,3K-6K,11,1,Travel_Rarely,11,No,9,1,1,0-1 yr,1,1,0,Promoted <=1yr,4,4,1,1,3,2,3,Yes,0.5417,High
2089,41,Male,Divorced,Research & Development,Manager,Life Sciences,4,5,20000,15K+ (High),11,0,Travel_Rarely,8,Yes,19,2,1,0-1 yr,0,0,1,Promoted <=1yr,2,2,1,4,2,2,3,No,0.6921,High
2090,28,Male,Single,Research & Development,Laboratory Technician,Life Sciences,4,2,6553,6K-10K,19,2,Travel_Rarely,7,Yes,6,2,1,0-1 yr,0,1,1,Promoted <=1yr,2,2,4,3,3,2,3,Yes,0.7343,High
2091,31,Male,Single,Sales,Sales Representative,Other,4,1,2863,<3K (Low),12,1,Travel_Rarely,3,No,4,7,4,4-6 yr,0,2,3,Not Recently Promoted,4,2,4,3,2,3,3,Yes,0.615,High
2092,28,Female,Divorced,Research & Development,Research Scientist,Life Sciences,4,3,5969,3K-6K,11,0,Travel_Rarely,16,No,6,3,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,3,3,3,3,3,No,0.523,High
2093,36,Female,Divorced,Research & Development,Research Scientist,Technical Degree,3,3,7734,6K-10K,11,2,Travel_Rarely,12,No,14,1,0,0-1 yr,0,0,0,Promoted <=1yr,4,2,4,3,2,2,3,No,0.4158,Moderate
2094,25,Male,Married,Research & Development,Manager,Life Sciences,1,1,2350,<3K (Low),11,1,Non-Travel,11,No,1,1,1,0-1 yr,1,0,0,Promoted <=1yr,3,4,1,3,3,2,3,No,0.5895,High
2095,45,Male,Divorced,Human Resources,Manager,Other,3,4,9283,6K-10K,14,1,Non-Travel,2,No,22,1,0,0-1 yr,0,0,0,Promoted <=1yr,0,4,4,4,3,3,3,No,0.2122,Low
2096,25,Male,Married,Sales,Sales Executive,Marketing,3,1,2392,<3K (Low),12,0,Travel_Rarely,6,No,5,3,5,4-6 yr,1,3,0,Not Recently Promoted,5,2,2,3,2,3,3,No,0.6294,High
2097,21,Male,Divorced,Research & Development,Laboratory Technician,Other,3,1,3457,3K-6K,11,1,Travel_Rarely,11,No,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,4,1,2,3,3,No,0.3996,Moderate
2098,34,Male,Divorced,Research & Development,Manager,Life Sciences,2,3,8535,6K-10K,15,2,Travel_Rarely,7,No,12,0,1,0-1 yr,1,1,1,Promoted <=1yr,2,4,1,4,4,3,4,No,0.4629,Moderate
2099,60,Female,Divorced,Research & Development,Research Director,Technical Degree,3,5,18883,15K+ (High),13,2,Travel_Rarely,3,No,36,2,1,0-1 yr,0,1,1,Promoted <=1yr,1,2,4,1,1,4,3,No,0.0911,Low
2100,25,Male,Married,Research & Development,Healthcare Representative,Technical Degree,2,1,3428,3K-6K,12,2,Travel_Rarely,19,Yes,1,0,1,0-1 yr,1,1,1,Promoted <=1yr,5,2,1,2,3,2,3,Yes,0.8209,Critical
2101,31,Male,Divorced,Sales,Manager,Other,3,1,2751,<3K (Low),24,0,Travel_Rarely,5,Yes,5,2,5,4-6 yr,0,5,0,Not Recently Promoted,3,4,2,4,2,3,4,Yes,0.753,Critical
2102,36,Female,Single,Research & Development,Research Scientist,Other,2,3,8277,6K-10K,11,0,Travel_Rarely,3,No,13,2,1,0-1 yr,0,1,0,Promoted <=1yr,3,2,3,3,3,1,4,No,0.5248,High
2103,53,Male,Single,Sales,Sales Executive,Life Sciences,3,5,16049,15K+ (High),14,1,Travel_Rarely,10,No,31,1,11,10+ yr,1,4,0,Not Recently Promoted,6,2,4,4,4,3,3,No,0.3224,Moderate
2104,25,Female,Single,Research & Development,Research Scientist,Medical,5,2,3219,3K-6K,12,1,Non-Travel,16,No,3,4,3,2-3 yr,3,0,0,Promoted <=1yr,4,3,1,3,3,3,3,Yes,0.6866,High
2105,46,Male,Single,Research & Development,Laboratory Technician,Other,4,5,18469,15K+ (High),18,2,Travel_Rarely,1,No,26,2,2,2-3 yr,2,0,0,Promoted <=1yr,4,3,3,2,4,4,3,No,0.1512,Low
2106,49,Female,Single,Sales,Sales Executive,Other,4,5,18110,15K+ (High),19,0,Non-Travel,8,Yes,27,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,1,3,2,3,3,No,0.3833,Moderate
2107,34,Female,Single,Sales,Sales Representative,Life Sciences,4,4,9455,6K-10K,11,2,Travel_Rarely,1,No,13,2,13,10+ yr,8,5,1,Not Recently Promoted,3,4,4,3,4,3,3,No,0.2443,Low
2108,33,Male,Single,Research & Development,Manager,Life Sciences,4,3,7495,6K-10K,15,0,Travel_Rarely,1,No,13,2,0,0-1 yr,0,0,0,Promoted <=1yr,5,2,4,3,3,3,4,No,0.6362,High
2109,57,Male,Married,Research & Development,Laboratory Technician,Life Sciences,3,5,20000,15K+ (High),14,0,Non-Travel,3,Yes,37,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,2,3,1,3,3,3,No,0.228,Low
2110,36,Female,Divorced,Sales,Sales Representative,Other,4,3,8953,6K-10K,18,0,Non-Travel,14,No,15,3,1,0-1 yr,1,0,1,Promoted <=1yr,1,4,4,1,3,3,3,No,0.3301,Moderate
2111,34,Female,Single,Sales,Manager,Marketing,3,2,3714,3K-6K,17,0,Travel_Frequently,8,No,10,3,10,7-10 yr,5,1,2,Promoted <=1yr,4,1,1,1,1,3,3,No,0.6769,High
2112,36,Male,Divorced,Research & Development,Research Director,Technical Degree,3,3,6093,6K-10K,15,3,Travel_Frequently,16,No,13,1,1,0-1 yr,1,1,1,Promoted <=1yr,3,1,3,4,3,3,3,No,0.6307,High
2113,40,Female,Divorced,Research & Development,Manager,Medical,3,4,13097,10K-15K,11,1,Travel_Frequently,3,No,18,1,8,7-10 yr,5,0,6,Promoted <=1yr,2,4,3,3,4,3,3,No,0.1532,Low
2114,27,Female,Divorced,Sales,Sales Representative,Other,4,1,2828,<3K (Low),13,0,Travel_Rarely,6,Yes,5,5,0,0-1 yr,0,0,0,Promoted <=1yr,3,4,3,3,3,2,3,No,0.7287,High
2115,25,Male,Single,Sales,Sales Representative,Marketing,1,1,3141,3K-6K,13,2,Non-Travel,28,No,3,5,2,2-3 yr,1,2,0,Not Recently Promoted,2,4,4,1,3,3,3,No,0.696,High
2116,26,Male,Divorced,Human Resources,Manager,Other,2,1,2674,<3K (Low),11,0,Travel_Rarely,2,Yes,3,3,3,2-3 yr,0,3,1,Not Recently Promoted,6,3,3,2,3,1,4,Yes,0.8882,Critical
2117,41,Male,Divorced,Research & Development,Research Director,Technical Degree,4,4,14673,10K-15K,11,0,Travel_Rarely,9,No,18,1,1,0-1 yr,1,0,1,Promoted <=1yr,3,3,3,4,4,3,3,No,0.1894,Low
2118,50,Female,Married,Sales,Sales Executive,Other,4,5,20000,15K+ (High),12,1,Travel_Rarely,6,Yes,30,2,1,0-1 yr,0,1,1,Promoted <=1yr,1,3,3,4,1,3,3,No,0.1985,Low
2119,22,Male,Single,Research & Development,Manager,Life Sciences,4,2,4368,3K-6K,11,1,Travel_Rarely,1,No,2,0,2,2-3 yr,0,2,0,Not Recently Promoted,2,1,4,4,3,3,3,No,0.7281,High
2120,48,Male,Married,Sales,Sales Executive,Marketing,2,5,18644,15K+ (High),11,1,Travel_Rarely,8,No,27,1,11,10+ yr,0,0,0,Promoted <=1yr,1,4,3,3,3,3,4,No,0.0805,Low
2121,35,Female,Divorced,Human Resources,Manager,Other,2,3,6137,6K-10K,15,1,Travel_Frequently,4,No,12,3,3,2-3 yr,1,0,1,Promoted <=1yr,1,1,3,4,3,3,3,Yes,0.6296,High
2122,28,Male,Married,Sales,Manager,Other,2,1,2768,<3K (Low),14,0,Travel_Rarely,6,No,3,4,3,2-3 yr,2,0,3,Promoted <=1yr,1,4,1,4,4,3,3,No,0.4013,Moderate
2123,46,Male,Single,Sales,Sales Executive,Marketing,3,5,19702,15K+ (High),11,2,Travel_Rarely,1,No,24,1,2,2-3 yr,2,0,0,Promoted <=1yr,1,3,2,2,3,4,4,No,0.1587,Low
2124,40,Male,Divorced,Research & Development,Research Director,Other,2,3,6179,6K-10K,11,2,Travel_Rarely,1,Yes,16,4,13,10+ yr,0,0,4,Promoted <=1yr,1,3,4,3,3,3,3,No,0.3362,Moderate
2125,41,Female,Married,Research & Development,Healthcare Representative,Technical Degree,3,4,15939,15K+ (High),16,0,Travel_Rarely,3,No,20,1,1,0-1 yr,1,1,0,Promoted <=1yr,5,1,3,2,3,1,3,No,0.4679,Moderate
2126,18,Female,Married,Research & Development,Manager,Medical,3,1,2631,<3K (Low),14,2,Travel_Rarely,19,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,1,3,4,3,1,3,Yes,0.8891,Critical
2127,42,Male,Single,Sales,Manager,Other,4,4,15412,15K+ (High),14,1,Travel_Frequently,1,No,21,1,6,4-6 yr,6,1,0,Promoted <=1yr,3,3,1,4,3,3,4,No,0.2395,Low
2128,24,Female,Single,Research & Development,Research Scientist,Medical,3,1,3132,3K-6K,14,1,Travel_Frequently,5,No,3,3,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,2,4,4,4,4,No,0.5664,High
2129,42,Male,Single,Research & Development,Manager,Medical,3,4,10401,10K-15K,13,0,Travel_Rarely,1,No,20,0,2,2-3 yr,2,2,2,Not Recently Promoted,0,1,2,2,1,2,4,Yes,0.5172,High
2130,56,Male,Single,Research & Development,Manufacturing Director,Technical Degree,2,5,19643,15K+ (High),11,1,Travel_Rarely,5,Yes,34,1,2,2-3 yr,0,0,0,Promoted <=1yr,4,3,3,2,4,4,3,Yes,0.4193,Moderate
2131,40,Female,Single,Research & Development,Manufacturing Director,Other,3,4,12171,10K-15K,12,0,Non-Travel,2,Yes,20,1,0,0-1 yr,0,0,0,Promoted <=1yr,0,3,3,2,2,4,3,No,0.432,Moderate
2132,28,Male,Married,Sales,Sales Executive,Life Sciences,3,2,5232,3K-6K,13,0,Travel_Rarely,10,No,7,2,2,2-3 yr,2,0,1,Promoted <=1yr,1,4,3,3,3,3,4,No,0.264,Moderate
2133,44,Female,Single,Research & Development,Research Director,Medical,4,5,16671,15K+ (High),14,0,Travel_Rarely,29,No,20,3,20,10+ yr,1,0,2,Promoted <=1yr,2,4,1,4,2,2,4,No,0.2246,Low
2134,37,Male,Married,Research & Development,Manager,Other,1,3,6353,6K-10K,17,1,Travel_Rarely,8,No,16,8,12,10+ yr,5,6,2,Not Recently Promoted,5,3,4,1,1,3,3,No,0.5362,High
2135,37,Female,Single,Human Resources,Manager,Other,3,3,5217,3K-6K,13,1,Travel_Frequently,9,No,15,1,1,0-1 yr,1,1,1,Promoted <=1yr,4,1,3,3,4,3,3,No,0.7712,Critical
2136,36,Male,Divorced,Research & Development,Healthcare Representative,Medical,1,3,5181,3K-6K,19,2,Travel_Rarely,9,Yes,14,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,3,2,3,3,3,Yes,0.6421,High
2137,25,Female,Single,Research & Development,Healthcare Representative,Other,5,1,3465,3K-6K,12,1,Travel_Rarely,7,No,5,1,3,2-3 yr,0,1,1,Promoted <=1yr,2,2,3,1,3,4,4,No,0.4133,Moderate
2138,39,Female,Married,Research & Development,Laboratory Technician,Technical Degree,2,4,11253,10K-15K,13,1,Travel_Rarely,20,No,18,1,0,0-1 yr,0,0,0,Promoted <=1yr,0,3,2,3,3,3,4,No,0.1944,Low
2139,30,Female,Married,Research & Development,Research Director,Technical Degree,4,3,7510,6K-10K,15,2,Travel_Frequently,12,No,9,4,3,2-3 yr,0,2,1,Not Recently Promoted,1,4,2,4,3,3,3,No,0.3684,Moderate
2140,36,Male,Single,Research & Development,Manager,Other,4,4,11044,10K-15K,16,3,Travel_Rarely,3,No,12,3,7,7-10 yr,2,0,7,Promoted <=1yr,3,1,4,3,4,3,3,No,0.517,High
2141,29,Male,Divorced,Research & Development,Research Scientist,Technical Degree,1,2,2806,<3K (Low),11,0,Travel_Rarely,5,Yes,7,0,3,2-3 yr,3,1,0,Promoted <=1yr,1,4,3,4,4,1,3,Yes,0.676,High
2142,36,Male,Divorced,Research & Development,Manufacturing Director,Medical,3,3,8678,6K-10K,17,0,Travel_Frequently,1,Yes,14,3,3,2-3 yr,0,0,1,Promoted <=1yr,1,2,4,4,2,4,3,Yes,0.665,High
2143,45,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,4,4,9237,6K-10K,12,0,Travel_Rarely,12,No,23,3,2,2-3 yr,0,1,2,Promoted <=1yr,4,2,1,2,3,3,3,No,0.41,Moderate
2144,52,Female,Married,Research & Development,Research Director,Technical Degree,3,5,19774,15K+ (High),11,0,Travel_Rarely,15,No,30,2,2,2-3 yr,1,0,2,Promoted <=1yr,3,4,4,2,3,3,3,No,0.0719,Low
2145,21,Male,Single,Sales,Sales Representative,Other,1,1,2500,<3K (Low),17,1,Travel_Rarely,13,Yes,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,4,3,3,4,3,Yes,0.7881,Critical
2146,31,Male,Single,Research & Development,Healthcare Representative,Other,1,2,5347,3K-6K,19,1,Travel_Rarely,11,No,7,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,4,3,3,2,3,No,0.6504,High
2147,49,Female,Married,Research & Development,Manager,Life Sciences,4,5,16632,15K+ (High),18,2,Travel_Rarely,8,Yes,29,6,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,4,3,1,3,Yes,0.6589,High
2148,29,Female,Married,Research & Development,Healthcare Representative,Life Sciences,3,1,3007,3K-6K,11,0,Non-Travel,4,No,5,2,5,4-6 yr,3,4,1,Not Recently Promoted,4,2,2,3,3,3,3,Yes,0.5353,High
2149,37,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,3,3,6623,6K-10K,11,0,Travel_Rarely,11,Yes,14,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,4,4,1,3,4,4,No,0.3864,Moderate
2150,36,Male,Single,Research & Development,Manufacturing Director,Technical Degree,4,3,10044,10K-15K,11,1,Travel_Rarely,6,No,13,3,6,4-6 yr,0,2,0,Not Recently Promoted,3,3,2,1,3,3,4,No,0.528,High
2151,54,Male,Married,Research & Development,Research Scientist,Technical Degree,3,5,19640,15K+ (High),15,2,Travel_Rarely,1,No,33,1,9,7-10 yr,3,5,2,Not Recently Promoted,3,3,2,3,3,3,3,No,0.1003,Low
2152,20,Male,Divorced,Research & Development,Healthcare Representative,Medical,3,1,2577,<3K (Low),17,1,Travel_Rarely,2,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,4,4,3,1,3,No,0.8013,Critical
2153,31,Male,Single,Research & Development,Research Director,Medical,4,2,4230,3K-6K,15,0,Travel_Rarely,9,No,9,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,4,2,1,3,Yes,0.6324,High
2154,44,Male,Married,Research & Development,Research Scientist,Technical Degree,3,4,13206,10K-15K,12,0,Travel_Rarely,6,No,23,0,10,7-10 yr,2,1,1,Promoted <=1yr,1,1,3,2,3,3,3,No,0.1715,Low
2155,34,Male,Married,Research & Development,Research Scientist,Medical,2,3,6530,6K-10K,11,1,Travel_Rarely,4,Yes,13,1,2,2-3 yr,0,1,2,Promoted <=1yr,1,4,1,2,3,2,3,No,0.5343,High
2156,32,Female,Married,Research & Development,Research Scientist,Life Sciences,1,2,4480,3K-6K,13,2,Travel_Rarely,3,Yes,10,2,10,7-10 yr,1,8,0,Not Recently Promoted,1,1,3,3,3,3,3,No,0.7289,High
2157,40,Female,Divorced,Sales,Manager,Life Sciences,3,4,11498,10K-15K,11,1,Travel_Frequently,11,Yes,20,4,5,4-6 yr,1,5,0,Not Recently Promoted,6,4,4,4,4,3,3,Yes,0.6588,High
2158,45,Male,Single,Research & Development,Manager,Life Sciences,3,4,11923,10K-15K,16,1,Travel_Rarely,1,Yes,23,1,5,4-6 yr,4,0,0,Promoted <=1yr,2,4,2,3,2,3,3,No,0.5069,High
2159,48,Male,Single,Research & Development,Research Director,Technical Degree,4,5,12629,10K-15K,14,0,Non-Travel,15,No,27,4,4,4-6 yr,0,2,4,Not Recently Promoted,2,4,4,4,1,3,3,No,0.1924,Low
2160,22,Female,Single,Research & Development,Research Director,Technical Degree,4,1,2593,<3K (Low),14,0,Non-Travel,6,No,1,2,0,0-1 yr,0,0,0,Promoted <=1yr,4,1,2,4,1,3,4,No,0.6773,High
2161,19,Female,Divorced,Research & Development,Manager,Medical,2,1,2251,<3K (Low),15,2,Travel_Rarely,20,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,4,3,2,3,3,No,0.6296,High
2162,36,Male,Single,Research & Development,Research Director,Technical Degree,5,4,14267,10K-15K,11,1,Travel_Rarely,2,No,13,1,1,0-1 yr,0,1,1,Promoted <=1yr,3,2,1,3,3,3,3,No,0.381,Moderate
2163,31,Female,Married,Sales,Sales Executive,Marketing,3,2,4841,3K-6K,11,1,Travel_Rarely,8,No,9,0,5,4-6 yr,5,1,0,Promoted <=1yr,3,2,4,3,3,1,3,No,0.4365,Moderate
2164,34,Female,Married,Sales,Sales Executive,Other,3,3,8105,6K-10K,19,0,Travel_Frequently,12,No,13,1,5,4-6 yr,2,0,2,Promoted <=1yr,4,3,1,3,3,4,3,No,0.4327,Moderate
2165,24,Female,Married,Research & Development,Laboratory Technician,Life Sciences,3,1,2676,<3K (Low),15,3,Travel_Frequently,3,No,4,3,4,4-6 yr,0,0,1,Promoted <=1yr,4,4,4,3,3,3,3,No,0.3125,Moderate
2166,38,Female,Single,Research & Development,Laboratory Technician,Life Sciences,5,4,15071,15K+ (High),11,1,Travel_Rarely,23,No,18,2,14,10+ yr,2,0,2,Promoted <=1yr,2,1,3,4,3,2,3,No,0.3485,Moderate
2167,29,Female,Single,Research & Development,Research Scientist,Other,3,2,5723,3K-6K,16,0,Travel_Rarely,1,Yes,9,1,9,7-10 yr,0,0,1,Promoted <=1yr,2,3,3,3,2,2,3,No,0.5976,High
2168,60,Male,Single,Research & Development,Manager,Medical,4,5,19744,15K+ (High),14,0,Travel_Rarely,14,Yes,38,3,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,4,2,2,2,4,Yes,0.513,High
2169,28,Female,Single,Research & Development,Manager,Medical,3,2,3630,3K-6K,11,0,Travel_Rarely,11,No,7,6,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,3,1,1,2,3,No,0.8138,Critical
2170,30,Female,Divorced,Research & Development,Laboratory Technician,Medical,2,2,4370,3K-6K,16,1,Travel_Rarely,29,No,10,3,6,4-6 yr,1,0,1,Promoted <=1yr,2,4,4,3,3,4,3,No,0.3308,Moderate
2171,28,Male,Divorced,Research & Development,Healthcare Representative,Medical,2,2,4447,3K-6K,14,2,Travel_Frequently,3,No,8,3,8,7-10 yr,3,0,0,Promoted <=1yr,3,4,4,1,3,2,3,No,0.4921,Moderate
2172,38,Male,Divorced,Sales,Sales Executive,Marketing,2,3,6062,6K-10K,17,0,Travel_Rarely,5,No,12,2,0,0-1 yr,0,0,0,Promoted <=1yr,5,3,1,1,2,2,3,No,0.5614,High
2173,26,Male,Married,Sales,Manager,Life Sciences,3,1,2599,<3K (Low),14,0,Travel_Rarely,4,No,5,3,2,2-3 yr,2,1,0,Promoted <=1yr,1,2,1,1,2,3,3,Yes,0.4658,Moderate
2174,21,Male,Divorced,Research & Development,Healthcare Representative,Other,4,2,5103,3K-6K,23,1,Travel_Rarely,4,Yes,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,6,2,3,4,1,2,3,No,0.8259,Critical
2175,45,Female,Single,Research & Development,Research Director,Technical Degree,4,4,14196,10K-15K,13,1,Travel_Rarely,2,No,23,4,16,10+ yr,2,1,0,Promoted <=1yr,1,4,3,3,3,3,3,No,0.1459,Low
2176,29,Female,Divorced,Research & Development,Research Scientist,Life Sciences,3,2,4552,3K-6K,14,1,Travel_Rarely,1,Yes,6,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,2,3,1,2,3,No,0.6917,High
2177,28,Male,Married,Research & Development,Manufacturing Director,Technical Degree,4,3,6810,6K-10K,14,0,Travel_Rarely,17,No,7,4,5,4-6 yr,0,1,1,Promoted <=1yr,4,4,1,3,3,3,3,No,0.5377,High
2178,49,Male,Married,Research & Development,Research Director,Medical,5,5,20000,15K+ (High),13,1,Travel_Rarely,6,Yes,28,1,18,10+ yr,0,1,0,Promoted <=1yr,2,3,2,2,3,2,3,No,0.2455,Low
2179,33,Male,Single,Human Resources,Manager,Other,3,3,6897,6K-10K,12,1,Travel_Rarely,2,No,12,3,4,4-6 yr,0,0,2,Promoted <=1yr,2,3,4,4,2,2,3,No,0.3506,Moderate
2180,42,Female,Married,Research & Development,Healthcare Representative,Life Sciences,2,3,7183,6K-10K,20,1,Travel_Rarely,4,Yes,17,5,14,10+ yr,2,0,2,Promoted <=1yr,1,2,2,4,4,3,3,No,0.5756,High
2181,38,Male,Divorced,Sales,Manager,Other,3,3,5911,3K-6K,18,1,Travel_Frequently,1,No,15,1,0,0-1 yr,0,0,0,Promoted <=1yr,5,3,3,2,4,1,3,Yes,0.6729,High
2182,36,Male,Divorced,Research & Development,Healthcare Representative,Medical,4,3,7933,6K-10K,11,1,Travel_Rarely,1,No,13,4,0,0-1 yr,0,0,0,Promoted <=1yr,6,4,2,2,2,4,3,Yes,0.3328,Moderate
2183,37,Male,Married,Research & Development,Manager,Technical Degree,2,3,7973,6K-10K,16,1,Travel_Rarely,1,No,16,3,12,10+ yr,0,2,0,Not Recently Promoted,5,4,1,3,1,2,4,No,0.4863,Moderate
2184,39,Male,Single,Sales,Manager,Life Sciences,3,3,7260,6K-10K,11,0,Non-Travel,1,No,16,3,6,4-6 yr,2,1,1,Promoted <=1yr,3,4,4,4,3,4,3,No,0.2296,Low
2185,45,Male,Married,Research & Development,Research Scientist,Life Sciences,3,4,12540,10K-15K,11,2,Travel_Rarely,3,No,21,3,2,2-3 yr,2,0,0,Promoted <=1yr,2,3,3,4,2,3,3,No,0.1195,Low
2186,32,Female,Married,Research & Development,Laboratory Technician,Life Sciences,4,2,5364,3K-6K,22,2,Non-Travel,1,No,9,0,4,4-6 yr,1,0,1,Promoted <=1yr,1,3,1,3,2,3,3,No,0.2269,Low
2187,28,Female,Single,Sales,Sales Executive,Life Sciences,3,2,5359,3K-6K,17,1,Travel_Rarely,11,No,8,2,1,0-1 yr,1,1,1,Promoted <=1yr,1,4,1,3,3,3,3,Yes,0.5254,High
2188,30,Male,Divorced,Sales,Sales Representative,Life Sciences,4,2,3802,3K-6K,16,0,Travel_Rarely,2,No,10,1,5,4-6 yr,1,0,3,Promoted <=1yr,3,2,2,3,3,2,4,No,0.5523,High
2189,46,Female,Married,Research & Development,Healthcare Representative,Life Sciences,3,5,20000,15K+ (High),20,1,Travel_Rarely,6,No,26,2,7,7-10 yr,1,1,7,Promoted <=1yr,1,4,4,3,2,1,3,No,0.0831,Low
2190,43,Male,Divorced,Research & Development,Manager,Life Sciences,3,4,12211,10K-15K,17,1,Travel_Frequently,6,No,23,6,1,0-1 yr,1,1,0,Promoted <=1yr,1,1,4,1,3,3,3,No,0.7187,High
2191,41,Male,Single,Research & Development,Research Scientist,Life Sciences,2,4,11630,10K-15K,15,0,Travel_Rarely,8,No,20,0,10,7-10 yr,3,1,3,Promoted <=1yr,2,2,4,1,3,3,3,No,0.2495,Low
2192,44,Male,Married,Research & Development,Research Director,Life Sciences,4,4,17393,15K+ (High),20,2,Travel_Rarely,15,No,22,2,7,7-10 yr,2,2,5,Not Recently Promoted,1,4,4,4,4,2,3,No,0.1082,Low
2193,41,Male,Married,Sales,Manager,Marketing,3,3,5782,3K-6K,14,3,Travel_Rarely,1,No,15,7,1,0-1 yr,0,0,1,Promoted <=1yr,0,3,3,4,1,3,4,No,0.2267,Low
2194,46,Male,Single,Research & Development,Manager,Life Sciences,5,5,18573,15K+ (High),13,0,Travel_Rarely,4,No,24,1,2,2-3 yr,1,2,2,Not Recently Promoted,2,2,1,4,1,3,3,Yes,0.4081,Moderate
2195,38,Female,Single,Sales,Manager,Other,4,4,10867,10K-15K,12,1,Travel_Rarely,5,No,16,5,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,4,2,3,4,3,No,0.451,Moderate
2196,36,Female,Divorced,Sales,Manager,Other,4,4,11211,10K-15K,16,0,Travel_Rarely,10,No,12,5,3,2-3 yr,2,0,1,Promoted <=1yr,1,2,4,1,3,3,3,Yes,0.3598,Moderate
2197,36,Female,Single,Research & Development,Manager,Other,4,4,13070,10K-15K,18,2,Travel_Rarely,10,Yes,16,5,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,2,2,2,3,3,Yes,0.7182,High
2198,25,Male,Married,Sales,Sales Representative,Life Sciences,3,1,2152,<3K (Low),24,2,Travel_Frequently,15,No,3,1,3,2-3 yr,3,1,2,Promoted <=1yr,1,4,1,3,2,1,3,Yes,0.5286,High
2199,39,Male,Married,Research & Development,Healthcare Representative,Technical Degree,4,3,7287,6K-10K,11,2,Travel_Rarely,13,No,17,2,17,10+ yr,4,0,0,Promoted <=1yr,1,3,4,1,2,3,3,No,0.1775,Low
